Alison Hayden,Republican,California,15,Alison4Congress,Campaign
Kevin Cookingham,Republican,California,16,KevCookingham,Campaign
Ritesh Tandon,Republican,California,17,tandon4congress,Campaign
Rishi Kumar,Democratic,California,18,rishikumar1,Campaign
Justin Aguilera,Republican,California,19,JoinJustin19,Campaign
Jeff Gorman,Republican,California,20,JeffGormanMRY,Campaign
TJ Cox,Democratic,California,21,TJCoxCongress,Campaign
Phil Arballo,Democratic,California,22,philarballo,Campaign
Kim Mangone,Democratic,California,23,kimmangone,Campaign
Andy Caldwell,Republican,California,24,Caldwell_CA24,Campaign
Christy Smith,politician,California,25,christysmithca,Campaign
Ronda Kennedy,Republican,California,26,Missing,Missing
Johnny Nalbandian,Republican,California,27,Johnny_Congress,Campaign
Eric Early,Republican,California,28,EricEarly_CA,Campaign
Angélica Dueñas,Democratic,California,29,Missing,Missing
Mark Reed,Republican,California,30,MarkReed1776,Campaign
Agnes Gibboney,Republican,California,31,agnes_gibboney,Campaign
Joshua Scott,Republican,California,32,joshuascottca32,Campaign
James Bradley,Republican,California,33,None,None
David Kim,Democratic,California,34,DavidKimForCA,Campaign
Mike Cargile,Republican,California,35,CargileFor,Campaign
Erin Cruz,Republican,California,36,RealErinCruz,Campaign
Errol Webber,Republican,California,37,ErrolWebber,Campaign
Michael Tolar,Democratic,California,38,MichaelTolar6,Campaign
Gil Cisneros,Democratic,California,39,GilCisnerosCA,Campaign
Antonio Delgado,Republican,California,40,cAntonioDelgado,Campaign
Aja Smith,Republican,California,41,AjaforCongress,Campaign
Liam O'Mara,Democratic,California,42,Missing,Missing
Joe Collins,Republican,California,43,joeecollins3,Campaign
Analilia Joya,Democratic,California,44,None,None
Greg Raths,Republican,California,45,GregRaths,Personal
James Waters,Republican,California,46,watersfor,Campaign
John Briscoe,Republican,California,47,johnfbriscoe,Campaign
Harley Rouda,Democratic,California,48,HarleyRouda,Campaign
Brian Maryott,Republican,California,49,brianlmaryott,Campaign
Ammar Campa-Najjar,Democratic,California,50,ACampaNajjar,Campaign
Juan Hidalgo,Republican,California,51,HidalgoCongress,Campaign
Jim DeBello,Republican,California,52,DeBelloCongress,Campaign
Georgette Gómez,Democratic,California,53,SDGeorgette,Campaign
Shane Bolling,Republican,Colorado,1,Shane4Co,Campaign
Jan Kok,Approval Voting,Colorado,1,None,None
Paul N. Fiorino,Unity,Colorado,1,Missing,Missing
Kyle Furey,Libertarian,Colorado,1,kylefurey,Personal
Charlie Winn,Republican,Colorado,2,Missing,Missing
Thom Atkinson,Libertarian,Colorado,2,None,None
Gary Swing,Unity,Colorado,2,swinggary,Personal
Diane Mitsch Bush,Democratic,Colorado,3,RepDMB,Campaign
John Ryan Keil,Libertarian,Colorado,3,Missing,Missing
Critter Milton,Unity,Colorado,3,CritterMilton,Campaign
Ike McCorkle,Democratic,Colorado,4,Missing,Missing
Bruce Griffith,Libertarian,Colorado,4,None,None
Laura Ireland,Unity,Colorado,4,None,None
Jillian Freeland,Democratic,Colorado,5,FreelandCO5,Campaign
Ed Duffett,Libertarian,Colorado,5,eduffett,Personal
Marcus Murphy,Independent,Colorado,5,None,None
Rebecca Keltie,Unity,Colorado,5,Keltie4Congress,Campaign
Steve House,Republican,Colorado,6,House4CO,Campaign
Norm Olsen,Libertarian,Colorado,6,None,None
Jaimie Kulikowski,Unity,Colorado,6,JaimieKulikows1,Campaign
Casper Stockham,Republican,Colorado,7,Casper4Colorado,Campaign
Ken Biles,Libertarian,Colorado,7,Ken4Colorado,Campaign
David Olszta,Unity,Colorado,7,None,None
Mary Fay,Republican,Connecticut,1,Fay4Congress,Campaign
Thomas McCormick,Green,Connecticut,1,Missing,Missing
Justin Anderson,Republican,Connecticut,2,None,None
Cassandra Martineau,Green,Connecticut,2,CassCongress,Campaign
Daniel Reale,Libertarian,Connecticut,2,None,None
Margaret Streicker,Republican,Connecticut,3,ForStreicker,Campaign
Justin Paglino,Green,Connecticut,3,justin4all2,Campaign
Jonathan Riddle,Republican,Connecticut,4,riddlecongress,Campaign
Brian Merlen,Independent,Connecticut,4,None,None
David Sullivan,Republican,Connecticut,5,None,None
Bruce Walczak,Independent,Connecticut,5,None,None
Lee Murphy,Republican,Delaware,1,goMurph2020,Campaign
Catherine Purcell,[[Independent Party of Delaware|Independent]],Delaware,1,Catheri45538542,Campaign
David Rogers,Libertarian,Delaware,1,None,None
Phil Ehr,Democratic,Florida,1,PhilEhr,Campaign
Albert Oram,Independent,Florida,1,RealMaverickUSA,Campaign
Kim O'Connor,write-in,Florida,2,None,None
Adam Christensen,Democratic,Florida,3,AC4Congress2020,Campaign
Donna Deegan,Democratic,Florida,4,DonnaDeegan,Campaign
Gary Adler,Republican,Florida,5,ElectAdler,Campaign
Clint Curtis,Democratic,Florida,6,Clint4congress,Campaign
Leo Valentín,Republican,Florida,7,Missing,Missing
William Garlington,Independent,Florida,7,billgarlington,Campaign
Jim Kennedy,Democratic,Florida,8,JK4Florida,Campaign
Bill Olson,Republican,Florida,9,None,None
Vennia Francois,Republican,Florida,10,Vennia4Congress,Campaign
Dana Cottrell,Democratic,Florida,11,DanaforCongress,Campaign
Kimberly Walker,Democratic,Florida,12,kw4congress,Campaign
Anna Paulina Luna,Republican,Florida,13,VoteAPL,Campaign
Christine Quinn,Republican,Florida,14,ElectQuinn,Campaign
Alan Cohn,Democratic,Florida,15,AlanMCohn,Campaign
Margaret Good,Democratic,Florida,16,GoodforFlorida,Campaign
Allen Ellison,Democratic,Florida,17,AllenLEllison,Campaign
Theodore Murray,Independent,Florida,17,None,None
Pam Keith,Democratic,Florida,18,PamKeithFL,Campaign
K. W. Miller,Independent,Florida,18,Missing,Missing
Cindy Banyai,Democratic,Florida,19,SWFLmom2020,Campaign
Greg Musselwhite,Republican,Florida,20,GregMusselwhit3,Campaign
Laura Loomer,Republican,Florida,21,None,None
Charleston Malkemus,Independent,Florida,21,votecharleston,Campaign
Jim Pruden,Republican,Florida,22,Missing,Missing
Carla Spalding,Republican,Florida,23,carla_spalding,Campaign
Lavern Spicer,Republican,Florida,24,lavern_spicer,Campaign
Christine Olivo,Independent,Florida,24,Missing,Missing
Debbie Mucarsel-Powell,Democratic,Florida,26,DebbieforFL,Campaign
Donna Shalala,Democratic,Florida,27,DonnaShalala,Campaign
Joyce Griggs,Democratic,Georgia,1,joycegriggs2020,Campaign
Don Cole,Republican,Georgia,2,Missing,Missing
Val Almonord,Democratic,Georgia,3,valforcongress3,Campaign
Johsie Cruz,Republican,Georgia,4,JohsieC,Campaign
Angela Stanton-King,Republican,Georgia,5,theangiestanton,Campaign
Karen Handel,Republican,Georgia,6,karenhandel,Campaign
Rich McCormick,Republican,Georgia,7,RichforGA,Campaign
Lindsay Holliday,Democratic,Georgia,8,None,None
Devin Pandy,Democratic,Georgia,9,DevinPandy,Campaign
Tabitha Johnson-Green,Democratic,Georgia,10,TJG4GA,Campaign
Dana Barrett,Democratic,Georgia,11,TheDanaBarrett,Campaign
Liz Johnson,Democratic,Georgia,12,lizjohnsonforus,Campaign
Becky Hites,Republican,Georgia,13,Hites4Congress,Campaign
Kevin Van Ausdal,Democratic,Georgia,14,KevinVanAusdal,Campaign
Ron Curtis,Republican,Hawaii,1,rcurtis808,Campaign
Joe Akana,Republican,Hawaii,2,Missing,Missing
Michelle Tippens,Libertarian,Hawaii,2,Missing,Missing
Jonathan Hoomanawanui,Aloha Aina,Hawaii,2,Missing,Missing
Ron Burrus,Independent,Hawaii,2,None,None
John Giuffre,American Shopping,Hawaii,2,None,None
Rudy Soto,Democratic,Idaho,1,Rudy4Congress,Campaign
Joe Evans,Libertarian,Idaho,1,None,None
C. Aaron Swisher,Democratic,Idaho,2,Missing,Missing
Pro-Life,politician,Idaho,2,None,None
Idaho Sierra Law,Libertarian,Idaho,2,Missing,Missing
Philanise White,Republican,Illinois,1,Philaniseforco1,Campaign
Theresa Raborn,Republican,Illinois,2,Raborn4Congress,Campaign
Mike Fricilone,Republican,Illinois,3,FriciloneMike,Campaign
Jesus Solorio,Republican,Illinois,4,jesussoloriojr,Campaign
Tommy Hanson,Republican,Illinois,5,None,None
Thomas Wilda,Green,Illinois,5,TomWilda2020,Campaign
Jeanne Ives,Republican,Illinois,6,JeanneIves,Campaign
Bill Redpath,Libertarian,Illinois,6,BillRedpath2020,Campaign
Craig Cameron,Republican,Illinois,7,CraigCameron07,Campaign
Tracy Jennings,Independent,Illinois,7,TracyJenningsIL,Campaign
Preston Nelson,Libertarian,Illinois,8,Preston4Congres,Campaign
Sargis Sangari,Republican,Illinois,9,VoteSangari,Campaign
Valerie Mukherjee,Republican,Illinois,10,Missing,Missing
Rick Laib,Republican,Illinois,11,RickLaibfor11,Campaign
Raymond Lenzi,Democratic,Illinois,12,Missing,Missing
Betsy Dirksen Londrigan,Democratic,Illinois,13,Missing,Missing
Jim Oberweis,Republican,Illinois,14,JimOberweis,Campaign
Erika Weaver,Democratic,Illinois,15,Weaver4Illinois,Campaign
Dani Brzozowski,Democratic,Illinois,16,DaniForCongress,Campaign
Esther Joy King,Republican,Illinois,17,esther4congress,Campaign
George Petrilli,Democratic,Illinois,18,GeorgePetrilli,Campaign
Mark Leyva,Republican,Indiana,1,None,None
Michael Strauss,Libertarian,Indiana,1,None,None
Pat Hackett,Democratic,Indiana,2,HackettCongress,Campaign
Chip Coldiron,Democratic,Indiana,3,Chip4Congress,Campaign
Joe Mackey,Democratic,Indiana,4,joe4hoosiers,Campaign
Christina Hale,Democratic,Indiana,5,HaleIndy,Campaign
Kenneth Tucker,Libertarian,Indiana,5,Missing,Missing
Jeannine Lee Lake,Democratic,Indiana,6,JeannineLeeLake,Campaign
Tom Ferkinhoff,Libertarian,Indiana,6,FerkieCPA,Campaign
Susan Marie Smith,Republican,Indiana,7,susanfor7th,Campaign
E. Thomasina Marsili,Democratic,Indiana,8,Missing,Missing
James Rodenberger,Libertarian,Indiana,8,jdrodenberger,Campaign
Andy Ruff,Democratic,Indiana,9,AndyRuffIN9,Campaign
Tonya Millis,Libertarian,Indiana,9,None,None
Abby Finkenauer,Democratic,Iowa,1,Abby4Iowa,Campaign
Rita Hart,Democratic,Iowa,2,RitaHartIA,Campaign
David Young,Iowa politician,Iowa,3,YoungForIowa,Campaign
Bryan Holder,Libertarian,Iowa,3,None,None
J. D. Scholten,Democratic,Iowa,4,Missing,Missing
Kali Barnett,Democratic,Kansas,1,KaliforKansas,Campaign
Michelle De La Isla,Democratic,Kansas,2,Michelle4Kansas,Campaign
Robert Garrard,Libertarian,Kansas,2,None,None
Amanda Adkins,politician,Kansas,3,amanda_adkins,Campaign
Steve Hohe,Libertarian,Kansas,3,stevehoheks,Campaign
Laura Lombard,Democratic,Kansas,4,LauraforKansas,Campaign
James Rhodes,Democratic,Kentucky,1,Rhodes4Congress,Campaign
Hank Linderman,Democratic,Kentucky,2,hank4ky,Campaign
Robert Lee Perry,Libertarian,Kentucky,2,Perry4Ky,Campaign
Lewis Carter,Populist,Kentucky,2,None,None
Rhonda Palazzo,Republican,Kentucky,3,None,None
Alexandra Owensby,Democratic,Kentucky,4,AMOwensby,Campaign
Matthew Best,Democratic,Kentucky,5,Missing,Missing
Josh Hicks,Democratic,Kentucky,6,joshhicksky,Campaign
Frank Harris,Libertarian,Kentucky,6,None,None
Lee Ann Dugas,Democratic,Louisiana,1,LeeDugas2001,Campaign
Howard Kearney,Libertarian,Louisiana,1,HowardKearney,Campaign
David Schilling,Republican,Louisiana,2,None,None
Glenn Harris,Democratic,Louisiana,2,None,None
Sheldon Vincent,Republican,Louisiana,2,None,None
Belden Batiste,Independent,Louisiana,2,None,None
Colby James,Independent,Louisiana,2,colbyFor2ndDist,Campaign
Braylon Harris,Democratic,Louisiana,3,Harris4US2020,Campaign
Rob Anderson,Democratic,Louisiana,3,RobAnderson2018,Campaign
Brandon Leleux,Libertarian,Louisiana,3,brandon_leleux,Campaign
Kenny Houston,Democratic,Louisiana,4,KennyHoustonCD4,Campaign
Ryan Trundle,Democratic,Louisiana,4,ryantrundleCD4,Campaign
Ben Gibson,Republican,Louisiana,4,None,None
Lance Harris,Republican,Louisiana,5,RepLanceHarris,Campaign
Dartanyon Williams,Democratic,Louisiana,6,daw4us,Campaign
Shannon Sloan,Libertarian,Louisiana,6,ElectSloan,Campaign
Richard Torregano,Independent,Louisiana,6,RichTorregano,Campaign
Jay Allen,Republican,Maine,1,AllenCongress,Campaign
Dale J. Crafts|Dale Crafts,Republican,Maine,2,None,None
Mia Mason,Democratic,Maryland,1,Mia4MD,Campaign
Johnny Ray Salling,Republican,Maryland,2,J_R_Salling,Campaign
Charles Anthony,Republican,Maryland,3,Charles4MD,Campaign
George McDermott,Republican,Maryland,4,GeorgeMcDermot3,Campaign
Chris Palombi,Republican,Maryland,5,ChrisPalombi,Campaign
Neil Parrott,Republican,Maryland,6,neilparrott,Campaign
George Gluck,Green,Maryland,6,Gluck4Congress,Campaign
Kimberly Klacik,Republican,Maryland,7,kimKBaltimore,Campaign
Gregory Coll,Republican,Maryland,8,CollforCongress,Campaign
Tracy Lovvorn,Republican,Massachusetts,2,Tracy4Congress,Campaign
Julie Hall,Republican,Massachusetts,4,Hall4CongressMA,Campaign
Caroline Colarusso,Republican,Massachusetts,5,CarolineforCon1,Campaign
John Paul Moran,Republican,Massachusetts,6,JohnPaul4Mass,Campaign
"Roy Owens, Sr.",Independent,Massachusetts,7,Missing,Missing
Jonathan Lott,Healthcare Environment Stability,Massachusetts,8,Missing,Missing
Helen Brady,Republican,Massachusetts,9,HelenBradyMA9,Campaign
Michael Manley,Coach Team America,Massachusetts,9,None,None
Dana Ferguson,Democratic,Michigan,1,Missing,Missing
Ben Boren,Libertarian,Michigan,1,None,None
Bryan Berghoef,Democratic,Michigan,2,pubtheologian,Campaign
Max Riekse,Libertarian,Michigan,2,None,None
Jean-Michel Creviere,Green,Michigan,2,2020Creviere,Campaign
Gerald Van Sickle,U.S. Taxpayers,Michigan,2,Missing,Missing
Hillary Scholten,Democratic,Michigan,3,HillaryScholten,Campaign
Jerry Hilliard,Democratic,Michigan,4,HilliardForCong,Campaign
David Canny,Libertarian,Michigan,4,DavidCanny4con,Campaign
Amy Slepr,Green,Michigan,4,AmySlepr,Campaign
Tim Kelly,Michigan politician,Michigan,5,timothykelly,Campaign
Kathy Goodwin,Working Class,Michigan,5,None,None
James Harris,Libertarian,Michigan,5,None,None
Jon Hoadley,Democratic,Michigan,6,jonhoadley,Campaign
Jeff DePoy,Libertarian,Michigan,6,Jeff_for_6th,Campaign
John Lawrence,Green,Michigan,6,None,None
Gretchen Driskell,Democratic,Michigan,7,gdriskell,Campaign
Paul Junge,Republican,Michigan,8,VotePaulJunge,Campaign
Joe Hartman,Libertarian,Michigan,8,realJoeHartman,Campaign
Charles Langworthy,Republican,Michigan,9,LangworthyUS9th,Campaign
Andrea Kirby,Working Class,Michigan,9,None,None
Mike Saliba,Libertarian,Michigan,9,None,None
Kimberly Bizon,Democratic,Michigan,10,electbizon2020,Campaign
Eric Esshaki,Republican,Michigan,11,EsshakiCongress,Campaign
Leonard Schwartz,Libertarian,Michigan,11,None,None
Jeff Jones,Republican,Michigan,12,Vote_JeffJones,Campaign
Gary Walkowicz,Working Class,Michigan,12,None,None
David Dudenhoefer,Republican,Michigan,13,Dude4Liberty,Campaign
Sam Johnson,Working Class,Michigan,13,None,None
Articia Bomer,U.S. Taxpayers,Michigan,13,ArticiaBomer,Personal
D. Etta Wilcoxon,Green,Michigan,13,None,None
Robert Patrick,Republican,Michigan,14,None,None
Lisa Lane Gioia,Libertarian,Michigan,14,lisaforliberty,Campaign
Philip Kolody,Working Class,Michigan,14,None,None
Clyde Shabazz,Green,Michigan,14,None,None
Dan Feehan,politician,Minnesota,1,danielfeehan,Campaign
Bill Rood,Legalize Cannabis,Minnesota,1,Antirepublocrat,Campaign
Tyler Kistner,Republican,Minnesota,2,KistnerCongress,Campaign
Adam Weeks,deceased,Minnesota,2,weeks2020,Campaign
Kendall Qualls,Republican,Minnesota,3,KendallQuallsMN,Campaign
Gene Rechtzigel,Republican,Minnesota,4,None,None
Susan Sindt,Legalize Cannabis,Minnesota,4,Missing,Missing
Lacy Johnson,Republican,Minnesota,5,LacyJohnsonMN,Campaign
Michael Moore,Legal Marijuana,Minnesota,5,None,None
Tawnja Zahradka,Democratic,Minnesota,6,Tawnja4Congress,Campaign
Collin Peterson,Democratic,Minnesota,7,collincpeterson,Campaign
Slater Johnson,Legal Marijuana,Minnesota,7,None,None
Rae Hart Anderson,Legalize Cannabis,Minnesota,7,GodisHere2day4U,Campaign
Quinn Nystrom,Democratic,Minnesota,8,QuinnNystrom,Campaign
Judith Schwartzbacker,Legalize Cannabis,Minnesota,8,None,None
Antonia Eliason,Democratic,Mississippi,1,Antonia4MS1,Campaign
Brian Flowers,Republican,Mississippi,2,None,None
Dot Benford,Democratic,Mississippi,3,Missing,Missing
Anthony Rogers,Republican,Missouri,1,MrAnthonyRogers,Campaign
Alex Furman,Libertarian,Missouri,1,alexforus,Campaign
Jill Schupp,Democratic,Missouri,2,JillSchupp,Campaign
Martin Schulte,Libertarian,Missouri,2,mvschulte,Campaign
Megan Rezabek,Democratic,Missouri,3,None,None
Leonard J. Steinman II,Libertarian,Missouri,3,Missing,Missing
Lindsey Simmons,Democratic,Missouri,4,LynzforCongress,Campaign
Steven K. Koonse,Libertarian,Missouri,4,Missing,Missing
Ryan Derks,Republican,Missouri,5,thisisderks,Campaign
Robin Dominick,Libertarian,Missouri,5,RobinRD4MO,Campaign
Gena L. Ross,Democratic,Missouri,6,Missing,Missing
Jim Higgins,Libertarian,Missouri,6,None,None
Teresa Montseny,Democratic,Missouri,7,montsenyt,Campaign
Kevin Craig,Libertarian,Missouri,7,None,None
Kathy Ellis,Democratic,Missouri,8,ellis4congress,Campaign
Tom Schmitz,Libertarian,Missouri,8,TomSchmitzEsq,Campaign
Kathleen Williams,politician,Montana,1,WilliamsForMT,Campaign
Kate Bolz,Democratic,Nebraska,1,katejbolz,Campaign
Dennis Grace,Libertarian,Nebraska,1,thedennisgrace,Campaign
Kara H. Eastman|Kara Eastman,Democratic,Nebraska,2,None,None
Tyler Schaeffer,Libertarian,Nebraska,2,None,None
Mark Elworth,Democratic,Nebraska,3,MarkElworthJr,Campaign
Dustin Hobbs,Libertarian,Nebraska,3,None,None
Joyce Bentley,Republican,Nevada,1,JoyceBentleyCD1,Campaign
Robert Van Strawder,Libertarian,Nevada,1,strawvegasdon,Campaign
Kamau Bakari,Independent American,Nevada,1,bakarikamau,Campaign
Patricia Ackerman,Democratic,Nevada,2,PAckermanNV,Campaign
Janine Hansen,Independent American,Nevada,2,None,None
Daniel Rodimer|Dan Rodimer,Republican,Nevada,3,None,None
Steve Brown,Libertarian,Nevada,3,None,None
Edward Bridges,Independent American,Nevada,3,None,None
Jim Marchant,Republican,Nevada,4,VoteJimMarchant,Campaign
Jonathan Esteban,Libertarian,Nevada,4,None,None
Barry Rubinson,Independent American,Nevada,4,None,None
Matt Mowers,Republican,New Hampshire,1,None,None
Zachary Dumont,Libertarian,New Hampshire,1,ZacharySDumont,Campaign
Steve Negron,Republican,New Hampshire,2,SteveNegronNH,Campaign
Andrew Olding,Libertarian,New Hampshire,2,AndrewOlding,Campaign
Claire Gustafson,Republican,New Jersey,1,ClaireGForNJRep,Campaign
Amy Kennedy,Democratic,New Jersey,2,AmyKennedy715,Campaign
Jenna Harvey,Independent,New Jersey,2,JennaforSj,Campaign
Jesse Ehrnstrom,Libertarian,New Jersey,2,jesse4congress,Campaign
David Richter,Republican,New Jersey,3,DavidRichterNJ,Campaign
Martin Weber,Independent,New Jersey,3,None,None
Robert Shapiro,Independent Constitution,New Jersey,3,None,None
Stephanie Schmid,Democratic,New Jersey,4,StephLSchmid,Campaign
Henry Schroeder,Independent,New Jersey,4,Missing,Missing
Michael Rufo,Libertarian,New Jersey,4,rufo4congress,Campaign
Andrew Machuta,Independent,New Jersey,4,Missing,Missing
Frank Pallotta,Republican,New Jersey,5,FrankPallottaNJ,Campaign
Louis Vellucci,Independent,New Jersey,5,louv55,Personal
Christian Onuoha,Republican,New Jersey,6,None,None
Thomas Kean Jr.,Republican,New Jersey,7,KeanForCongress,Campaign
Jason Mushnick,Republican,New Jersey,8,jtmush,Personal
Dan Delaney,Libertarian,New Jersey,8,danforcongress,Campaign
Billy Prempeh,Republican,New Jersey,9,BillyPrempeh,Campaign
Chris Auriemma,Independent,New Jersey,9,None,None
Jennifer Zinone,Republican,New Jersey,10,JenZinone,Campaign
Khaliah Fitchette,Independent,New Jersey,10,CongressKhaliah,Campaign
Akil Khalfani,Independent,New Jersey,10,DrK4Congress,Campaign
John Mirrione,Libertarian,New Jersey,10,JohnPMirrione,Campaign
Rosemary Becchi,Republican,New Jersey,11,Becchi4Congress,Campaign
Mark Razzoli,Republican,New Jersey,12,None,None
Ed Forchion,Legalize Marijuana,New Jersey,12,Missing,Missing
Kenneth Cody,Independent,New Jersey,12,Cody4CongressNJ,Campaign
Michelle Garcia Holmes,Republican,New Mexico,1,None,None
Xochitl Torres Small,Democratic,New Mexico,2,XochforCongress,Campaign
Alexis Johnson,Republican,New Mexico,3,alexisjohnsonnm,Campaign
Nancy Goroff,Democratic,New York,1,ngoroff,Campaign
Jackie Gordon,Democratic,New York,2,VoteJackie4NY,Campaign
Harry Burger,Green,New York,2,HarryRBurger,Campaign
George Santos,Republican,New York,3,Missing,Missing
Howard Rabin,Libertarian,New York,3,None,None
Douglas Tuman,Republican,New York,4,ElectTuman,Campaign
Joseph Naham,Green,New York,4,Missing,Missing
Tom Zmich,Republican,New York,6,Missing,Missing
Brian Kelly,Republican,New York,7,None,None
Gilbert Midonnet,Libertarian,New York,7,None,None
Garfield Wallace,Republican,New York,8,None,None
Constantin Jean-Pierre,Republican,New York,9,None,None
Gary Popkin,Libertarian,New York,9,garypopkin,Personal
Joel Azumah,Serve America,New York,9,Missing,Missing
Cathy Bernstein,Republican,New York,10,CathyCongress,Campaign
Michael Madrid,Libertarian,New York,10,madrid4nyc,Campaign
Max Rose,Democratic,New York,11,MaxRose4NY,Campaign
Carlos Santiago-Cano,Republican,New York,12,CarlosforNY12,Campaign
Steven Kolln,Libertarian,New York,12,stevenkolln,Campaign
Lovelynn Gwinn,Republican,New York,13,love4congress,Campaign
Christopher Morris-Perry,Conservative,New York,13,None,None
John Cummings,Republican,New York,14,cummings2020,Campaign
Michelle Caruso-Cabrera,Serve America,New York,14,MCaruso_Cabrera,Campaign
Patrick Delices,Republican,New York,15,None,None
Patrick McManus,Conservative,New York,16,None,None
Maureen McArdle-Schulman,Republican,New York,17,Missing,Missing
Yehudis Gottesfeld,Conservative,New York,17,YehudisForNY,Campaign
Joshua Eisen,Independent,New York,17,None,None
Michael Parietti,Serve America,New York,17,None,None
Chele Farley,Republican,New York,18,CheleFarley,Campaign
Scott Smith,Libertarian,New York,18,MrSmithCongress,Campaign
Kyle Van De Water,Republican,New York,19,None,None
Victoria Alexander,Libertarian,New York,19,Alexander4Cong1,Campaign
Steve Greenfield,Green,New York,19,Missing,Missing
Elizabeth Joy,Republican,New York,20,LizLemeryJoy,Campaign
Tedra Cobb,Democratic,New York,21,TedraCobb,Campaign
Anthony Brindisi,Democratic,New York,22,ABrindisiNY,Campaign
Keith Price,Libertarian,New York,22,None,None
Tracy Mitrano,Democratic,New York,23,MitranoForNY23,Campaign
Andrew Kolstee,Libertarian,New York,23,AndrewKolstee,Campaign
Dana Balter,Democratic,New York,24,dana_balter,Campaign
Steven Williams,Working Families,New York,24,None,None
George Mitris,Republican,New York,25,GeorgeMitris1,Campaign
Kevin Wilson,Libertarian,New York,25,KevinWilsonROC,Campaign
Ricky Donovan,Republican,New York,26,None,None
Michael Raleigh,Green,New York,26,Missing,Missing
Nate McMurray,Democratic,New York,27,Nate_McMurray,Campaign
Duane Whitmer,Libertarian,New York,27,None,None
Sandy Smith,Republican,North Carolina,1,None,None
Alan Swain,Republican,North Carolina,2,swain4congress,Campaign
Jeff Matemu,Libertarian,North Carolina,2,JeffNc2,Campaign
Daryl Farrow,Democratic,North Carolina,3,None,None
Robert Thomas,Republican,North Carolina,4,robertthomasnc1,Campaign
David Wilson Brown,Democratic,North Carolina,5,DWB4Congress,Campaign
Jeff Gregory,Constitution,North Carolina,5,JeffGre09936619,Campaign
Lee Haywood,Republican,North Carolina,6,1Haywood,Campaign
Christopher M. Ward,Democratic,North Carolina,7,Missing,Missing
Patricia Timmons-Goodson,Democratic,North Carolina,8,TimmonsGoodson,Campaign
Cynthia Wallace,Democratic,North Carolina,9,WallaceCongress,Campaign
David Parker,Democratic,North Carolina,10,Parker4NC10,Campaign
Morris Davis,Democratic,North Carolina,11,MoeNc11,Campaign
Tracey DeBruhl,Libertarian,North Carolina,11,TDeBruhl,Campaign
Tamara Zwinak,Green,North Carolina,11,ZwinakNC11,Campaign
Scott Huffman,Democratic,North Carolina,13,HuffmanForNC,Campaign
Zach Raknerud,Democratic,North Dakota,1,ZachforND,Campaign
Steven Peterson,Libertarian,North Dakota,1,None,None
Kate Schroder,Democratic,Ohio,1,KateForCongress,Campaign
Kevin David Kahn,Libertarian,Ohio,1,Missing,Missing
Jaime Castle,Democratic,Ohio,2,jaimecastleOH,Campaign
Mark Richardson,Republican,Ohio,3,RichardsonOH3,Campaign
Shannon Freshour,Democratic,Ohio,4,ShannonFreshour,Campaign
Steve Perkins,Libertarian,Ohio,4,None,None
